id,name,neighbourhood_cleansed,latitude,longitude,price,security_deposit,cleaning_fee,extra_people,guests_included,property_type,room_type,accommodates,bathrooms,bedrooms,beds,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_location,availability_365,host_id,host_is_superhost,host_identity_verified,is_superhost
36975602,BAA 2011 / Desde el cielo de Buenos Aires IV.,San Nicolas,-34.60398,-58.37761,1991.0,0.0,1328.0,465.0,2,Apartment,Entire home/apt,3,1.0,1.0,2.0,5,2.24,88.0,10.0,365,67262620,False,False,0.0
36976054,"PALERMO APART ""OLIVIA"" ...TODO SOL",Palermo,-34.59364,-58.41569,1659.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,2.0,1,0.11,100.0,10.0,364,69167,False,False,0.0
36976730,Departamento luminoso en San Cristobal,San Cristobal,-34.62074,-58.39813,929.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,0.11,,,355,230342617,False,False,0.0
36977739,"RECOLETA APART  "" MALENA ""....COMO EL TANGO.....",Recoleta,-34.58818,-58.38876,2323.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,0.42,100.0,10.0,364,69167,False,False,0.0
36977949,Cálido y acogedor para tu estadía en Buenos Aires,San Nicolas,-34.60677,-58.38164,2655.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,3.0,29,3.19,100.0,10.0,175,143616244,True,False,0.0
36977963,"Vista increíble, mucha luz. Ideal  homeofice!",Retiro,-34.59848,-58.38355,1593.0,,789.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,25,2.78,98.0,10.0,149,49852470,True,False,0.0
36978088,"CONGRESO HABITACION ""ARRABAL·..en hermosa Casona",Balvanera,-34.6123,-58.39271,1792.0,0.0,664.0,0.0,1,House,Private room,1,1.0,1.0,1.0,0,0.0,,,307,69167,False,False,0.0
36978687,Habitación privada completa para fin de semana.,Palermo,-34.58671,-58.41741,863.0,,,0.0,1,Apartment,Private room,2,1.0,1.0,2.0,1,0.31,,,364,278020066,False,False,0.0
36979389,La posada de Gardel 5,Balvanera,-34.60127,-58.40945,996.0,0.0,797.0,0.0,1,House,Private room,2,1.0,1.0,1.0,6,1.17,97.0,10.0,222,277980660,True,False,0.0
36979429,Furnished Studio Appartment,Retiro,-34.59513,-58.38227,1659.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.14,100.0,10.0,364,227641324,False,False,0.0
36979517,Encantador monoambiente en Recoleta,Recoleta,-34.59413,-58.39757,1460.0,26552.0,1991.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,6,0.7,97.0,10.0,65,233639294,False,False,0.0
36980339,La posada de Gardel 6,Balvanera,-34.60124,-58.41101,996.0,0.0,664.0,0.0,1,House,Private room,2,1.0,1.0,1.0,1,0.26,100.0,10.0,179,277980660,True,False,0.0
36980520,Confortable apartment in the Buenos Aires City,San Nicolas,-34.60083,-58.37829,4315.0,33190.0,1659.0,332.0,3,Apartment,Entire home/apt,5,1.0,2.0,5.0,16,2.46,99.0,10.0,362,75636485,True,True,0.0
36980624,Salud; cultura y compras.,Recoleta,-34.5951,-58.3994,2522.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,0.0,0,0.0,,,362,218404024,False,False,0.0
36981210,San Telmo loft independiente en casa de familia,San Telmo,-34.62548,-58.37304,2058.0,,800.0,500.0,4,Guesthouse,Entire home/apt,4,1.5,2.0,6.0,18,2.02,96.0,10.0,360,17343995,True,False,0.0
36993553,Departamento a estrenar en Recoleta (A),Recoleta,-34.59183,-58.40403,2655.0,9957.0,996.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,2.0,5,0.64,100.0,10.0,173,277556407,True,False,0.0
37000052,"Amplio y cómodo depto., equipado para 4 personas!!",Palermo,-34.57864,-58.43058,2655.0,,929.0,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,3.0,24,2.68,93.0,10.0,37,117333334,False,False,0.0
37001611,"Belgrano Apart, cerca de todo.",Monserrat,-34.61259,-58.387,3319.0,0.0,1991.0,0.0,1,Apartment,Entire home/apt,5,1.0,2.0,4.0,22,2.41,98.0,10.0,345,17571930,True,True,0.0
37001839,Apartamento en Buenos Aires para 2 personas.,Palermo,-34.59696,-58.42453,3120.0,19914.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,2,0.46,100.0,10.0,364,3469227,False,False,0.0
37002589,Practico departamento para 2 personas.,Balvanera,-34.60419,-58.40882,2788.0,19914.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,0,0.0,,,365,3469227,False,False,0.0
37003001,Amazing New Loft 2 -Historical Building San Telmo,San Telmo,-34.6256,-58.37314,2655.0,0.0,1195.0,0.0,1,Loft,Entire home/apt,3,1.0,1.0,2.0,37,4.02,98.0,10.0,158,29110414,True,False,0.0
37004889,"TRENDY AND COZY FLAT, 1 BED QUEEN, RECOLETA",Recoleta,-34.59862,-58.39703,1659.0,19914.0,1659.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0.92,100.0,10.0,10,12300559,False,False,0.0
37006073,oferta cuarentena,Recoleta,-34.59584,-58.40687,1991.0,0.0,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0.45,75.0,10.0,359,107774310,False,False,0.0
37007041,Palermo Chico Park floor,Palermo,-34.58159,-58.40941,3916.0,,1991.0,0.0,1,Apartment,Entire home/apt,4,1.5,1.0,4.0,0,0.0,,,179,21730279,False,False,0.0
37007234,Recoleta - Excelente Monoambiente,Recoleta,-34.58886,-58.39461,2655.0,0.0,1328.0,332.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,365,278227474,False,False,0.0
37008736,Departamento Zabala,Colegiales,-34.56843,-58.4485,2589.0,,996.0,332.0,3,Apartment,Entire home/apt,4,1.0,2.0,3.0,8,1.21,100.0,10.0,0,69769719,True,False,0.0
37009208,Departamento lindo en caballito,Caballito,-34.60924,-58.44376,929.0,0.0,500.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,2.0,3,0.33,100.0,10.0,0,101202985,False,False,0.0
37009381,"Habitacion ,en  Barrio norte con baño particular.",Recoleta,-34.59655,-58.40642,664.0,0.0,332.0,0.0,1,Apartment,Private room,1,1.0,1.0,1.0,6,0.67,93.0,10.0,0,78185644,False,False,0.0
37011610,Nuevo Estudio a cuadras de plaza Armenia y Serrano,Palermo,-34.58553,-58.42109,1527.0,0.0,1659.0,332.0,2,Apartment,Entire home/apt,3,1.0,0.0,1.0,4,0.56,95.0,10.0,65,15900304,False,False,0.0
37013070,Cabrera Modern Flat (Palermo Hollywood),Palermo,-34.58249,-58.44379,1659.0,0.0,996.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0.54,100.0,10.0,0,278274365,False,False,0.0
37013514,Luminous apartment in the charming San Telmo!,Constitucion,-34.61947,-58.37771,1261.0,0.0,575.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,5,0.65,96.0,10.0,0,26070305,False,False,0.0
37014177,Fully Furnished 1 Bedroom Apartment,Villa Urquiza,-34.57986,-58.492,2058.0,39827.0,1659.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,2,0.22,100.0,10.0,89,104710493,False,False,0.0
37015069,Room with private bathroom.  High Internet speed.,Palermo,-34.58893,-58.42552,1659.0,0.0,664.0,0.0,1,House,Private room,2,1.0,1.0,1.0,16,2.3,100.0,10.0,365,56533298,True,True,0.0
37015580,Beautiful & Silent Apt w/excellent location - 2BR,Retiro,-34.5929,-58.38604,3983.0,19914.0,1659.0,0.0,1,Apartment,Entire home/apt,4,1.5,2.0,3.0,9,1.19,91.0,10.0,89,100039306,False,False,0.0
37015738,PH en la ciudad,Coghlan,-34.55948,-58.47799,664.0,,,0.0,1,House,Private room,1,1.0,1.0,1.0,0,0.0,,,365,278295579,False,True,0.0
37016687,Espectacular dúplex para 6 personas en Caballito,Caballito,-34.6175,-58.44124,3983.0,0.0,2323.0,0.0,1,Apartment,Entire home/apt,6,1.5,2.0,2.0,1,0.14,100.0,10.0,179,278306595,False,False,0.0
37017123,Excelente departamento 3 ambientes en Flores.,Flores,-34.62876,-58.46933,1328.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,4.0,6,1.4,83.0,8.0,147,194518295,False,False,0.0
37017551,"Departamento Torres de Abasto, en Buenos Aires",Almagro,-34.60202,-58.41295,2191.0,0.0,0.0,0.0,5,Apartment,Entire home/apt,4,2.0,2.0,2.0,8,0.95,90.0,10.0,112,234164767,False,False,0.0
37018570,Cool loft apartment in Palermo Hollywood,Palermo,-34.58647,-58.43882,2987.0,9957.0,2323.0,0.0,2,Loft,Entire home/apt,2,1.5,1.0,1.0,28,3.15,96.0,10.0,351,176961737,True,False,0.0
37019139,"Super acogedor, en plena Recoleta como en casa!",Retiro,-34.59534,-58.38572,1527.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,39,4.8,95.0,10.0,179,50503785,False,True,0.0
37021135,Bright and modern full apartment in Parque Chas,Parque Chas,-34.58418,-58.4754,1328.0,0.0,465.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,8,0.91,95.0,10.0,269,17127892,False,True,0.0
37035846,"Hermoso departamento Humboldt, Palermo.",Palermo,-34.57926,-58.42769,2323.0,,1328.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,22,3.11,92.0,10.0,145,273968014,False,False,0.0
37036482,Hermoso Monoambiente en Villa Devoto,Villa Devoto,-34.58894,-58.5086,1261.0,,996.0,0.0,1,Apartment,Entire home/apt,1,1.0,0.0,1.0,10,1.57,88.0,9.0,342,142083123,False,False,0.0
37038325,Alojamiento turistico,Boca,-34.62937,-58.36512,929.0,,,0.0,1,Apartment,Entire home/apt,4,1.0,1.0,4.0,3,0.35,100.0,10.0,355,275152322,False,False,0.0
37039084,Palermo Nuevo 2 BDR 4/5 PAX Zona Expo y Visa USA,Palermo,-34.57582,-58.42337,3053.0,0.0,1659.0,996.0,4,Apartment,Entire home/apt,5,1.0,2.0,4.0,14,1.7,100.0,10.0,77,228404840,True,False,0.0
37040051,Residencia de Estudiantes Buenos Aires,Nuñez,-34.54196,-58.46795,1195.0,,,0.0,1,House,Private room,1,3.0,7.0,9.0,0,0.0,,,0,278492354,False,False,0.0
37040109,Apartamento con balcón y 1 cuarto en Belgrano R,Belgrano,-34.56202,-58.46207,1328.0,13276.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,0.34,100.0,10.0,342,1714257,True,True,0.0
37040441,Lindo Monoambiente en Palermo Hollywood,San Nicolas,-34.60254,-58.38092,2655.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.12,20.0,2.0,365,12081684,False,False,0.0
37045047,Monoambiente amplio en San Telmo con amenities!,Barracas,-34.63195,-58.38267,2655.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,5,0.56,80.0,7.0,0,276877162,False,False,0.0
37045339,Beautiful private room of a traditional loft,Balvanera,-34.60625,-58.41244,664.0,13276.0,9957.0,664.0,1,Loft,Private room,1,1.0,1.0,2.0,2,1.09,70.0,10.0,364,5124727,False,False,0.0
37045395,ESPACIO BOTÁNICO,Palermo,-34.582,-58.41561,2191.0,0.0,664.0,664.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,24,2.63,100.0,10.0,90,278549306,True,False,0.0
37046584,DEPARTAMENTO EN ZONA EXCLUSIVA DE BELGRANO,Belgrano,-34.55378,-58.45318,2788.0,0.0,1200.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,8,1.15,95.0,10.0,35,245560190,True,False,0.0
37046809,Muy amplio y luminoso. Bien de Buenos Aires.,Monserrat,-34.61448,-58.38373,2323.0,16595.0,1991.0,0.0,1,Apartment,Entire home/apt,4,1.0,2.0,3.0,9,1.25,98.0,10.0,179,47463224,True,False,0.0
37047558,DOS AMBIENTES CON PATIO Y PARRILLA,Nuñez,-34.55244,-58.46883,2655.0,0.0,1659.0,996.0,3,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,365,99936433,False,False,0.0
37047830,Dpto de categoría  vacaciones de invierno,Monte Castro,-34.61525,-58.49554,2788.0,,,0.0,1,Apartment,Entire home/apt,4,2.0,2.0,3.0,0,0.0,,,0,239597519,False,False,0.0
37049198,Espectacular estudio a estrenar en Palermo II,Palermo,-34.58661,-58.41365,1859.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,0,0.0,,,365,15900304,False,False,0.0
37050027,Ideal for Student or single traveler. Women only.,Recoleta,-34.59795,-58.38922,1328.0,13276.0,1328.0,1328.0,1,Apartment,Private room,2,1.0,1.0,2.0,0,0.0,,,268,278605005,False,False,0.0
37051984,M T ALVEAR  ZONA TEATRO COLON  OBELISCO TRIBUNALES,Retiro,-34.59794,-58.38366,1991.0,19914.0,1328.0,332.0,2,Apartment,Entire home/apt,3,2.0,1.0,2.0,6,0.8,97.0,10.0,163,676972,False,True,0.0
37052965,Alicia's Place,Palermo,-34.59051,-58.41596,4315.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,365,167765405,False,False,0.0
37053879,Su alojamiento ideal en el corazón de Buenos Aires,San Nicolas,-34.60159,-58.37887,1991.0,,332.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,26,2.91,100.0,10.0,54,180788313,True,False,0.0
37053885,#123 - Hermoso loft en EXCELENTE ubicación!,Constitucion,-34.619,-58.38084,1726.0,6638.0,2655.0,332.0,3,Apartment,Entire home/apt,4,1.0,1.0,3.0,6,0.85,93.0,10.0,365,73350585,False,False,0.0
37054005,Dpto. de dos ambientes con gran balcón y parrilla,Saavedra,-34.5537,-58.48435,1593.0,,,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,2,0.51,100.0,10.0,121,83336546,False,False,0.0
37054510,"Comparto Depto Belgrano CAPITAL FEDERAL, CHICAS",Belgrano,-34.54981,-58.44929,664.0,,332.0,996.0,1,Apartment,Shared room,1,1.0,1.0,1.0,0,0.0,,,89,263511603,True,False,0.0
37054570,Loft Penthouse en duplex a 2” del Obelisco!,San Nicolas,-34.60613,-58.38374,3253.0,9957.0,2987.0,465.0,1,Apartment,Entire home/apt,4,1.5,2.0,3.0,13,1.54,92.0,10.0,365,3587094,False,False,0.0
37055055,Exclusive 2BR Apt w/ Breathtaking Views Pool & Gym,Palermo,-34.58245,-58.42309,16595.0,19914.0,3319.0,1659.0,4,Apartment,Entire home/apt,5,2.5,2.0,3.0,22,2.58,100.0,10.0,322,1875949,True,False,0.0
37055614,"Recoleta, Tipo casa !",Recoleta,-34.59361,-58.39772,3253.0,13276.0,4647.0,664.0,1,Apartment,Entire home/apt,3,1.5,2.0,4.0,0,0.0,,,189,236103615,True,False,0.0
37058496,Lugar ideal para pasar unos días en Buenos Aires,San Nicolas,-34.60611,-58.39151,465.0,0.0,500.0,0.0,1,Apartment,Shared room,1,2.5,1.0,2.0,0,0.0,,,364,116063245,False,False,0.0
37059783,ESPACIO COMPARTIDO EN ZONA CENTRICA BA,Balvanera,-34.60658,-58.39755,664.0,,,0.0,1,Apartment,Shared room,1,1.0,1.0,1.0,0,0.0,,,89,104801237,False,False,0.0
37059843,Encantador departemento en Palermo,Palermo,-34.59025,-58.41903,1394.0,0.0,1394.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,365,58732610,False,False,0.0
37060414,Moderno y acogedor monoambiente en Las Cañitas,Palermo,-34.56728,-58.43502,2655.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,0,0.0,,,311,12530208,False,False,0.0
37060487,"Habitación individual BAÑO PRIVADO ""La Community""",Almagro,-34.61528,-58.42343,664.0,,,0.0,1,House,Private room,1,3.0,1.0,1.0,0,0.0,,,89,27444675,False,False,0.0
37060921,San Telmo Apartment,San Telmo,-34.62057,-58.37191,1659.0,,1328.0,797.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,0.11,100.0,10.0,360,31375534,False,False,0.0
37076606,"Warm 2 rooms in the best area, US embassy.",Palermo,-34.57611,-58.41978,1527.0,0.0,600.0,400.0,3,Apartment,Entire home/apt,3,1.0,1.0,2.0,49,5.46,93.0,10.0,179,159360570,False,False,0.0
37077192,Studio en Corrientes y Esmeralda,San Nicolas,-34.60432,-58.37905,2191.0,25000.0,2500.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,0,0.0,,,0,226049318,False,False,0.0
37077420,Studio en Corrientes y Esmeralda,San Nicolas,-34.60395,-58.37683,2191.0,25000.0,2500.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,0,0.0,,,0,7786587,False,False,0.0
37078848,Departamento nuevo y calido! Cerca de Palermo,Villa Crespo,-34.60243,-58.43956,1195.0,0.0,664.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,4,0.58,90.0,10.0,364,275307896,True,False,0.0
37079773,Monoambiente cómodo y luminoso.c/cochera c/subte,San Cristobal,-34.61853,-58.39865,1328.0,,,0.0,1,Loft,Entire home/apt,2,1.0,0.0,2.0,2,0.23,100.0,10.0,89,12241243,False,True,0.0
37082108,Luminoso apartamento en Palermo para 3 personas.,Palermo,-34.58324,-58.40987,3784.0,19914.0,0.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,3.0,0,0.0,,,365,3469227,False,False,0.0
37082424,"¡Pasaje Solar, la mejor ubicación y precio!",San Telmo,-34.62058,-58.37006,5377.0,,,0.0,1,Boutique hotel,Hotel room,3,1.0,1.0,3.0,0,0.0,,,270,278920350,False,False,0.0
37082775,Excelente Monoambiente Luminoso!!! Saavedra,Saavedra,-34.5532,-58.49393,996.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,8,0.88,98.0,10.0,116,101063931,False,False,0.0
37083359,Beautiful & Bright Loft in Palermo.,Palermo,-34.57513,-58.42396,3983.0,9957.0,1328.0,0.0,1,Apartment,Entire home/apt,4,2.0,0.0,3.0,16,2.04,95.0,10.0,346,278926699,True,False,0.0
37085176,Studio in Recoleta w/balcony. Close to Alvear Av.,Recoleta,-34.58814,-58.38446,2124.0,6638.0,1195.0,0.0,2,Apartment,Entire home/apt,2,1.0,0.0,1.0,20,2.49,97.0,10.0,349,4341485,True,True,0.0
37085360,APARTMENT IN THE TOURIST HEART OF BUENOS AIRES.,San Nicolas,-34.60504,-58.38968,1593.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,5,0.84,96.0,10.0,295,272030615,True,False,0.0
37085768,DEPARTAMENTO AMPLIO Y LUMINOSO EN MONTSERRAT.,Monserrat,-34.61584,-58.38218,1328.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,0.24,80.0,10.0,362,130034843,False,False,0.0
37085946,Charming Belgrano “R”esidencial House With Pool,Belgrano,-34.57051,-58.46873,21241.0,66379.0,4978.0,664.0,4,House,Entire home/apt,7,4.5,5.0,5.0,3,0.63,100.0,10.0,203,3771282,True,True,0.0
37086338,"Little loft in Recoleta, near University’s",Recoleta,-34.59576,-58.39773,1328.0,,,0.0,1,Apartment,Entire home/apt,2,1.5,0.0,1.0,2,0.29,80.0,10.0,364,144931830,False,False,0.0
37087748,Charcas · Palermo SOHO- Charcas & Borges- 1DORMI-EXCELENTE,Palermo,-34.58436,-58.42313,2323.0,19914.0,1991.0,996.0,2,Apartment,Entire home/apt,4,1.0,1.0,1.0,3,0.5,93.0,10.0,178,2597734,False,False,0.0
37087820,Habitación en parque las Heras,Recoleta,-34.58465,-58.40521,996.0,,,332.0,1,Apartment,Private room,2,1.0,1.0,1.0,8,0.98,100.0,10.0,88,164417243,False,False,0.0
37088650,Departamento Vintage 2 Ambientes amoblado,Monserrat,-34.61682,-58.38675,1527.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,3.0,0,0.0,,,364,174073242,False,False,0.0
37089060,1 Bdr Couzi apartment near Puerto Madero-/,Retiro,-34.5981,-58.37317,1991.0,0.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,3,0.36,100.0,10.0,173,205770621,False,False,0.0
37089186,Bright apartment in best zone 24h-security!!,Recoleta,-34.58816,-58.39543,1128.0,0.0,950.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,48,5.45,92.0,10.0,58,11996013,False,True,0.0
37089972,"Charming and central apt. near restaurants, museums & La Bombonera Stadium!",Recoleta,-34.59448,-58.38856,10687.0,,2191.0,0.0,1,Apartment,Entire home/apt,6,2.0,3.0,5.0,4,0.54,90.0,10.0,364,271365166,False,False,0.0
37091190,"Impecable!, en Palermo!.Pileta.Cerca de todo.",Palermo,-34.5763,-58.4218,2987.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,26,6.45,98.0,10.0,173,195006732,True,False,0.0
37091495,Increíble vista abierta en Recoleta para 3,Recoleta,-34.59784,-58.39359,3983.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,14,1.67,97.0,10.0,181,5887243,True,False,0.0
37092949,Habitación con baño privado en centro de Bs As,Balvanera,-34.60828,-58.40459,664.0,,,0.0,1,Apartment,Private room,1,1.5,1.0,0.0,4,0.6,53.0,7.0,89,24381943,False,True,0.0
37093190,Cuarto con Terraza Privada y Super Vista de BsAs!,Palermo,-34.57904,-58.42377,797.0,8000.0,1200.0,500.0,1,Apartment,Private room,2,1.0,1.0,1.0,0,0.0,,,0,113258033,False,False,0.0
37094211,Large Apartment in Buenos Aires,Almagro,-34.59901,-58.4182,3784.0,,,0.0,1,Apartment,Entire home/apt,7,1.5,2.0,3.0,27,3.03,88.0,10.0,0,263210986,False,True,0.0
37095749,Luminosidad y calidez en moderno departamento,Recoleta,-34.59672,-58.41058,3319.0,0.0,797.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,0,0.0,,,348,279017952,False,True,0.0
37106956,Lovely Recoleta Space,Recoleta,-34.58811,-58.39621,2722.0,,1991.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,22,2.56,100.0,10.0,241,5214839,True,False,0.0
37107830,Recoleta alondra apartment,Recoleta,-34.59324,-58.41111,2589.0,0.0,996.0,0.0,1,Apartment,Entire home/apt,3,1.5,1.0,0.0,0,0.0,,,364,20931960,False,True,0.0
37110080,Luminoso & Amplio Apart cerca del Metro,Flores,-34.62971,-58.46772,1195.0,6610.0,790.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,2.0,9,1.2,98.0,10.0,364,169748984,True,False,0.0
37112979,Enjoy Buenos Aires in a residential  area!,Coghlan,-34.56064,-58.47048,1328.0,,,0.0,1,House,Private room,1,1.0,1.0,1.0,0,0.0,,,87,6224335,False,False,0.0
37113382,Almagro - apart x 4  pax,Almagro,-34.60788,-58.41932,1792.0,0.0,2000.0,0.0,1,Apartment,Entire home/apt,5,2.0,3.0,3.0,0,0.0,,,304,29756177,False,True,0.0
37114174,Excelent in the best area of the city.,Retiro,-34.59482,-58.38082,3385.0,0.0,1593.0,0.0,4,Apartment,Entire home/apt,4,1.0,2.0,3.0,5,0.77,80.0,10.0,270,279163082,False,False,0.0
37114571,Cómoda habitación y excelente ubicación .,Recoleta,-34.59086,-58.40259,996.0,,,0.0,1,Apartment,Private room,1,1.0,0.0,1.0,35,3.86,97.0,10.0,208,279161929,True,False,0.0
37116274,"¡Pasaje Solar, la mejor ubicación!",San Telmo,-34.62066,-58.3698,3518.0,,,0.0,1,Boutique hotel,Hotel room,2,1.0,1.0,2.0,0,0.0,,,270,278920350,False,False,0.0
37116572,"Gran apártamento en palermo, diseño, vista, 6/pers",Palermo,-34.5769,-58.43075,6240.0,,1659.0,1328.0,6,Apartment,Entire home/apt,6,1.5,2.0,3.0,40,4.62,99.0,10.0,115,190841754,True,False,0.0
37116599,"Departamento  muy bien ubicado, cómodo y luminoso.",Villa Ortuzar,-34.58016,-58.47245,1195.0,15000.0,470.0,450.0,2,Apartment,Entire home/apt,4,1.0,1.0,3.0,5,0.62,92.0,10.0,356,179005809,False,False,0.0
37119902,Beautiful apartment at the heart of Buenos Aires,Retiro,-34.59127,-58.38193,4647.0,,,0.0,1,Apartment,Entire home/apt,2,1.5,1.0,1.0,0,0.0,,,363,37182914,False,False,0.0
37121040,Moderno Monoambiente en Palermo,Palermo,-34.57495,-58.43466,1328.0,0.0,800.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,0.0,6,1.4,100.0,10.0,178,279221176,True,False,0.0
37122097,STUDIO IN PALERMO HOLLYWOOD VIII,Palermo,-34.58703,-58.4384,1726.0,6638.0,1328.0,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,21,2.36,93.0,9.0,359,10832119,False,False,0.0
37122734,Tu lugar en buenos aires,San Nicolas,-34.6006,-58.37362,1991.0,,,0.0,1,Serviced apartment,Entire home/apt,2,1.0,1.0,2.0,1,0.15,20.0,2.0,365,225770751,False,False,0.0
37122782,My Soho Trendy I,Palermo,-34.5818,-58.4268,3850.0,33190.0,2323.0,0.0,1,Apartment,Entire home/apt,4,1.0,0.0,4.0,2,0.24,100.0,10.0,82,112261530,True,False,0.0
37122917,New cozy & practical studio near Palermo Soho,Villa Crespo,-34.59628,-58.44427,1527.0,,650.0,0.0,1,Apartment,Entire home/apt,3,1.0,0.0,1.0,24,2.88,97.0,9.0,88,99701280,True,False,0.0
37123029,✪ Bright  and Confortable ✪ Excelent Location,Almagro,-34.60838,-58.42421,1991.0,0.0,996.0,0.0,4,Apartment,Entire home/apt,4,1.0,0.0,4.0,21,2.3,98.0,10.0,89,38809283,True,False,0.0
37123897,Luminous and spacious 2-room apartment in Palermo,Palermo,-34.58805,-58.41583,2191.0,0.0,332.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,0.12,100.0,10.0,74,103312059,False,False,0.0
37123921,Modern Studio in Recoleta VI,Recoleta,-34.59368,-58.40385,2323.0,23233.0,1195.0,0.0,1,Apartment,Entire home/apt,2,1.0,1.0,1.0,29,3.36,99.0,10.0,269,11256892,True,True,0.0
37124575,Impecable 2 Amb Amplio - Zona Microcentro,San Nicolas,-34.60064,-58.37689,5310.0,,,0.0,1,Apartment,Entire home/apt,3,1.0,2.0,1.0,0,0.0,,,0,236531416,False,False,0.0
37124748,Nice and spacious studio in Palermo Hollywood,Palermo,-34.5772,-58.42694,2655.0,,,0.0,1,Apartment,Entire home/apt,2,1.0,0.0,1.0,0,0.0,,,365,12081684,False,False,0.0
37125234,Acogedora habitación en Ph  Capital Federal,Monte Castro,-34.62631,-58.50764,1062.0,,,0.0,1,Apartment,Private room,1,1.5,1.0,0.0,0,0.0,,,30,259995080,False,False,0.0
37125677,Ayacucho Home Relax,Recoleta,-34.59593,-58.39618,1859.0,0.0,0.0,0.0,1,Apartment,Entire home/apt,3,1.0,1.0,2.0,4,0.47,100.0,10.0,177,279258350,False,False,0.0
37130688,1 bedroom with great location and beautiful view,Palermo,-34.57913,-58.4113,4647.0,0.0,996.0,0.0,1,Apartment,Entire home/apt,3,1.5,1.0,1.0,12,1.54,100.0,10.0,96,9481405,True,False,0.0
37140842,Depto en la mejor ubicación de Barrio Norte!!!,Palermo,-34.58564,-58.41428,1659.0,,664.0,0.0,2,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,0.25,80.0,10.0,174,95550081,False,False,0.0
